date,close
06-Sep-90,320.46
07-Sep-90,323.40
10-Sep-90,321.63
11-Sep-90,321.04
12-Sep-90,322.54
13-Sep-90,318.65
14-Sep-90,316.83
17-Sep-90,317.77
18-Sep-90,318.60
19-Sep-90,316.60
20-Sep-90,311.48
21-Sep-90,311.32
24-Sep-90,304.59
25-Sep-90,308.26
26-Sep-90,305.06
27-Sep-90,300.97
28-Sep-90,306.05
01-Oct-90,314.94
02-Oct-90,315.21
03-Oct-90,311.40
04-Oct-90,312.69
05-Oct-90,311.50
08-Oct-90,313.48
09-Oct-90,305.10
10-Oct-90,300.39
11-Oct-90,295.46
12-Oct-90,300.03
15-Oct-90,303.23
16-Oct-90,298.92
17-Oct-90,298.76
18-Oct-90,305.74
19-Oct-90,312.48
22-Oct-90,314.76
23-Oct-90,312.36
24-Oct-90,312.60
25-Oct-90,310.17
26-Oct-90,304.71
29-Oct-90,301.88
30-Oct-90,304.06
31-Oct-90,304.00
01-Nov-90,307.02
02-Nov-90,311.85
05-Nov-90,314.59
06-Nov-90,311.62
07-Nov-90,306.01
08-Nov-90,307.61
09-Nov-90,313.74
12-Nov-90,319.48
13-Nov-90,317.67
14-Nov-90,320.40
15-Nov-90,317.02
16-Nov-90,317.12
19-Nov-90,319.34
20-Nov-90,315.31
21-Nov-90,316.03
23-Nov-90,315.10
26-Nov-90,316.51
27-Nov-90,318.10
28-Nov-90,317.95
29-Nov-90,316.42
30-Nov-90,322.22
03-Dec-90,324.10
04-Dec-90,326.35
05-Dec-90,329.92
06-Dec-90,329.07
07-Dec-90,327.75
10-Dec-90,328.89
11-Dec-90,326.44
12-Dec-90,330.19
13-Dec-90,329.34
14-Dec-90,326.82
17-Dec-90,326.02
18-Dec-90,330.05
19-Dec-90,330.20
20-Dec-90,330.12
21-Dec-90,331.75
24-Dec-90,329.90
26-Dec-90,330.85
27-Dec-90,328.29
28-Dec-90,328.72
31-Dec-90,330.22
02-Jan-91,326.45
03-Jan-91,321.91
04-Jan-91,321.00
07-Jan-91,315.44
08-Jan-91,314.90
09-Jan-91,311.49
10-Jan-91,314.53
11-Jan-91,315.23
14-Jan-91,312.49
15-Jan-91,313.73
16-Jan-91,316.17
17-Jan-91,327.97
18-Jan-91,332.23
21-Jan-91,331.06
22-Jan-91,328.31
23-Jan-91,330.21
24-Jan-91,334.78
25-Jan-91,336.07
28-Jan-91,336.03
29-Jan-91,335.84
30-Jan-91,340.91
31-Jan-91,343.93
01-Feb-91,343.05
04-Feb-91,348.34
05-Feb-91,351.26
06-Feb-91,358.07
07-Feb-91,356.52
08-Feb-91,359.35
11-Feb-91,368.58
12-Feb-91,365.50
13-Feb-91,369.02
14-Feb-91,364.22
15-Feb-91,369.06
19-Feb-91,369.39
20-Feb-91,365.14
21-Feb-91,364.97
22-Feb-91,365.65
25-Feb-91,367.26
26-Feb-91,362.81
27-Feb-91,367.74
28-Feb-91,367.07
01-Mar-91,370.47
04-Mar-91,369.33
05-Mar-91,376.72
06-Mar-91,376.17
07-Mar-91,375.91
08-Mar-91,374.95
11-Mar-91,372.99
12-Mar-91,370.03
13-Mar-91,374.57
14-Mar-91,373.50
15-Mar-91,373.59
18-Mar-91,372.11
19-Mar-91,366.59
20-Mar-91,367.92
21-Mar-91,366.58
22-Mar-91,367.48
25-Mar-91,369.83
26-Mar-91,376.30
27-Mar-91,375.35
28-Mar-91,375.22
01-Apr-91,371.30
02-Apr-91,379.50
03-Apr-91,378.94
04-Apr-91,379.77
05-Apr-91,375.36
08-Apr-91,378.66
09-Apr-91,373.56
10-Apr-91,373.15
11-Apr-91,377.63
12-Apr-91,380.40
15-Apr-91,381.19
16-Apr-91,387.62
17-Apr-91,390.45
18-Apr-91,388.46
19-Apr-91,384.20
22-Apr-91,380.95
23-Apr-91,381.76
24-Apr-91,382.76
25-Apr-91,379.25
26-Apr-91,379.02
29-Apr-91,373.66
30-Apr-91,375.34
01-May-91,380.29
02-May-91,380.52
03-May-91,380.80
06-May-91,380.08
07-May-91,377.32
08-May-91,378.51
09-May-91,383.25
10-May-91,375.74
13-May-91,376.76
14-May-91,371.62
15-May-91,368.57
16-May-91,372.19
17-May-91,372.39
20-May-91,372.28
21-May-91,375.35
22-May-91,376.19
23-May-91,374.96
24-May-91,377.49
28-May-91,381.94
29-May-91,382.79
30-May-91,386.96
31-May-91,389.83
03-Jun-91,388.06
04-Jun-91,387.74
05-Jun-91,385.09
06-Jun-91,383.63
07-Jun-91,379.43
10-Jun-91,378.57
11-Jun-91,381.05
12-Jun-91,376.65
13-Jun-91,377.63
14-Jun-91,382.29
17-Jun-91,380.13
18-Jun-91,378.59
19-Jun-91,375.09
20-Jun-91,375.42
21-Jun-91,377.75
24-Jun-91,370.94
25-Jun-91,370.65
26-Jun-91,371.59
27-Jun-91,374.40
28-Jun-91,371.16
01-Jul-91,377.92
02-Jul-91,377.47
03-Jul-91,373.33
05-Jul-91,374.08
08-Jul-91,377.94
09-Jul-91,376.11
10-Jul-91,375.74
11-Jul-91,376.97
12-Jul-91,380.25
15-Jul-91,382.39
16-Jul-91,381.54
17-Jul-91,381.18
18-Jul-91,385.37
19-Jul-91,384.22
22-Jul-91,382.88
23-Jul-91,379.42
24-Jul-91,378.64
25-Jul-91,380.96
26-Jul-91,380.93
29-Jul-91,383.15
30-Jul-91,386.69
31-Jul-91,387.81
01-Aug-91,387.12
02-Aug-91,387.18
05-Aug-91,385.06
06-Aug-91,390.62
07-Aug-91,390.56
08-Aug-91,389.32
09-Aug-91,387.12
12-Aug-91,388.02
13-Aug-91,389.62
14-Aug-91,389.90
15-Aug-91,389.33
16-Aug-91,385.58
19-Aug-91,376.47
20-Aug-91,379.43
21-Aug-91,390.59
22-Aug-91,391.33
23-Aug-91,394.17
26-Aug-91,393.85
27-Aug-91,393.06
28-Aug-91,396.64
29-Aug-91,396.47
30-Aug-91,395.43
03-Sep-91,392.15
04-Sep-91,389.97
05-Sep-91,389.14
06-Sep-91,389.10
09-Sep-91,388.57
10-Sep-91,384.56
11-Sep-91,385.09
12-Sep-91,387.34
13-Sep-91,383.59
16-Sep-91,385.78
17-Sep-91,385.50
18-Sep-91,386.94
19-Sep-91,387.56
20-Sep-91,387.92
23-Sep-91,385.92
24-Sep-91,387.71
25-Sep-91,386.88
26-Sep-91,386.49
27-Sep-91,385.90
30-Sep-91,387.86
01-Oct-91,389.20
02-Oct-91,388.26
03-Oct-91,384.47
04-Oct-91,381.25
07-Oct-91,379.50
08-Oct-91,380.67
09-Oct-91,376.80
10-Oct-91,380.55
11-Oct-91,381.45
14-Oct-91,386.47
15-Oct-91,391.01
16-Oct-91,392.80
17-Oct-91,391.92
18-Oct-91,392.50
21-Oct-91,390.02
22-Oct-91,387.83
23-Oct-91,387.94
24-Oct-91,385.07
25-Oct-91,384.20
28-Oct-91,389.52
29-Oct-91,391.48
30-Oct-91,392.96
31-Oct-91,392.45
01-Nov-91,391.32
04-Nov-91,390.28
05-Nov-91,388.71
06-Nov-91,389.97
07-Nov-91,393.72
08-Nov-91,392.89
11-Nov-91,393.12
12-Nov-91,396.74
13-Nov-91,397.41
14-Nov-91,397.15
15-Nov-91,382.62
18-Nov-91,385.24
19-Nov-91,379.42
20-Nov-91,378.53
21-Nov-91,380.06
22-Nov-91,376.14
25-Nov-91,375.34
26-Nov-91,377.96
27-Nov-91,376.55
29-Nov-91,375.22
02-Dec-91,381.40
03-Dec-91,380.96
04-Dec-91,380.07
05-Dec-91,377.39
06-Dec-91,379.10
09-Dec-91,378.26
10-Dec-91,377.90
11-Dec-91,377.70
12-Dec-91,381.55
13-Dec-91,384.47
16-Dec-91,384.46
17-Dec-91,382.74
18-Dec-91,383.48
19-Dec-91,382.52
20-Dec-91,387.04
23-Dec-91,396.82
24-Dec-91,399.33
26-Dec-91,404.84
27-Dec-91,406.46
30-Dec-91,415.14
31-Dec-91,417.09
02-Jan-92,417.26
03-Jan-92,419.34
06-Jan-92,417.96
07-Jan-92,417.40
08-Jan-92,418.10
09-Jan-92,417.61
10-Jan-92,415.10
13-Jan-92,414.34
14-Jan-92,420.44
15-Jan-92,420.77
16-Jan-92,418.21
17-Jan-92,418.86
20-Jan-92,416.36
21-Jan-92,412.64
22-Jan-92,418.13
23-Jan-92,414.96
24-Jan-92,415.48
27-Jan-92,414.99
28-Jan-92,414.96
29-Jan-92,410.34
30-Jan-92,411.62
31-Jan-92,408.79
03-Feb-92,409.53
04-Feb-92,413.85
05-Feb-92,413.84
06-Feb-92,413.82
07-Feb-92,411.09
10-Feb-92,413.77
11-Feb-92,413.76
12-Feb-92,417.13
13-Feb-92,413.69
14-Feb-92,412.48
18-Feb-92,407.38
19-Feb-92,408.26
20-Feb-92,413.90
21-Feb-92,411.46
24-Feb-92,412.27
25-Feb-92,410.45
26-Feb-92,415.35
27-Feb-92,413.86
28-Feb-92,412.70
02-Mar-92,412.45
03-Mar-92,412.85
04-Mar-92,409.33
05-Mar-92,406.51
06-Mar-92,404.44
09-Mar-92,405.21
10-Mar-92,406.89
11-Mar-92,404.03
12-Mar-92,403.89
13-Mar-92,405.84
16-Mar-92,406.39
17-Mar-92,409.58
18-Mar-92,409.15
19-Mar-92,409.80
20-Mar-92,411.30
23-Mar-92,409.91
24-Mar-92,408.88
25-Mar-92,407.52
26-Mar-92,407.86
27-Mar-92,403.50
30-Mar-92,403.00
31-Mar-92,403.69
01-Apr-92,404.23
02-Apr-92,400.50
03-Apr-92,401.55
06-Apr-92,405.59
07-Apr-92,398.06
08-Apr-92,394.50
09-Apr-92,400.64
10-Apr-92,404.29
13-Apr-92,406.08
14-Apr-92,412.39
15-Apr-92,416.28
16-Apr-92,416.04
20-Apr-92,410.18
21-Apr-92,410.26
22-Apr-92,409.81
23-Apr-92,411.60
24-Apr-92,409.02
27-Apr-92,408.45
28-Apr-92,409.11
29-Apr-92,412.02
30-Apr-92,414.95
01-May-92,412.53
04-May-92,416.91
05-May-92,416.84
06-May-92,416.79
07-May-92,415.85
08-May-92,416.05
11-May-92,418.49
12-May-92,416.29
13-May-92,416.45
14-May-92,413.14
15-May-92,410.09
18-May-92,412.81
19-May-92,416.37
20-May-92,415.39
21-May-92,412.60
22-May-92,414.02
26-May-92,411.41
27-May-92,412.17
28-May-92,416.74
29-May-92,415.35
01-Jun-92,417.30
02-Jun-92,413.50
03-Jun-92,414.59
04-Jun-92,413.26
05-Jun-92,413.48
08-Jun-92,413.36
09-Jun-92,410.06
10-Jun-92,407.25
11-Jun-92,409.05
12-Jun-92,409.76
15-Jun-92,410.29
16-Jun-92,408.32
17-Jun-92,402.26
18-Jun-92,400.96
19-Jun-92,403.67
22-Jun-92,403.40
23-Jun-92,404.04
24-Jun-92,403.83
25-Jun-92,403.12
26-Jun-92,403.45
29-Jun-92,408.94
30-Jun-92,408.14
01-Jul-92,412.88
02-Jul-92,411.77
06-Jul-92,413.84
07-Jul-92,409.16
08-Jul-92,410.28
09-Jul-92,414.23
10-Jul-92,414.62
13-Jul-92,414.87
14-Jul-92,417.68
15-Jul-92,417.10
16-Jul-92,417.54
17-Jul-92,415.62
20-Jul-92,413.75
21-Jul-92,413.76
22-Jul-92,410.93
23-Jul-92,412.08
24-Jul-92,411.60
27-Jul-92,411.54
28-Jul-92,417.52
29-Jul-92,422.23
30-Jul-92,423.92
31-Jul-92,424.22
03-Aug-92,425.09
04-Aug-92,424.36
05-Aug-92,422.19
06-Aug-92,420.59
07-Aug-92,418.88
10-Aug-92,419.42
11-Aug-92,418.90
12-Aug-92,417.78
13-Aug-92,417.73
14-Aug-92,419.91
17-Aug-92,420.74
18-Aug-92,421.34
19-Aug-92,418.19
20-Aug-92,418.26
21-Aug-92,414.85
24-Aug-92,410.72
25-Aug-92,411.61
26-Aug-92,413.51
27-Aug-92,413.54
28-Aug-92,414.84
31-Aug-92,414.03
01-Sep-92,416.07
02-Sep-92,417.98
03-Sep-92,417.98
04-Sep-92,417.08
08-Sep-92,414.44
09-Sep-92,416.36
10-Sep-92,419.95
11-Sep-92,419.58
14-Sep-92,425.27
15-Sep-92,419.77
16-Sep-92,419.92
17-Sep-92,419.93
18-Sep-92,422.93
21-Sep-92,422.14
22-Sep-92,417.14
23-Sep-92,417.44
24-Sep-92,418.47
25-Sep-92,414.35
28-Sep-92,416.62
29-Sep-92,416.80
30-Sep-92,417.80
01-Oct-92,416.29
02-Oct-92,410.47
05-Oct-92,407.57
06-Oct-92,407.18
07-Oct-92,404.25
08-Oct-92,407.75
09-Oct-92,402.66
12-Oct-92,407.44
13-Oct-92,409.30
14-Oct-92,409.37
15-Oct-92,409.60
16-Oct-92,411.73
19-Oct-92,414.98
20-Oct-92,415.48
21-Oct-92,415.67
22-Oct-92,414.90
23-Oct-92,414.10
26-Oct-92,418.16
27-Oct-92,418.49
28-Oct-92,420.13
29-Oct-92,420.86
30-Oct-92,418.68
02-Nov-92,422.75
03-Nov-92,419.92
04-Nov-92,417.11
05-Nov-92,418.34
06-Nov-92,417.58
09-Nov-92,418.59
10-Nov-92,418.62
11-Nov-92,422.20
12-Nov-92,422.87
13-Nov-92,422.43
16-Nov-92,420.68
17-Nov-92,419.27
18-Nov-92,422.85
19-Nov-92,423.61
20-Nov-92,426.65
23-Nov-92,425.12
24-Nov-92,427.59
25-Nov-92,429.19
27-Nov-92,430.16
30-Nov-92,431.35
01-Dec-92,430.78
02-Dec-92,429.89
03-Dec-92,429.91
04-Dec-92,432.06
07-Dec-92,435.31
08-Dec-92,436.99
09-Dec-92,435.65
10-Dec-92,434.64
11-Dec-92,433.73
14-Dec-92,432.84
15-Dec-92,432.57
16-Dec-92,431.52
17-Dec-92,435.43
18-Dec-92,441.28
21-Dec-92,440.70
22-Dec-92,440.31
23-Dec-92,439.03
24-Dec-92,439.77
28-Dec-92,439.15
29-Dec-92,437.98
30-Dec-92,438.82
31-Dec-92,435.71
04-Jan-93,435.38
05-Jan-93,434.34
06-Jan-93,434.52
07-Jan-93,430.73
08-Jan-93,429.05
11-Jan-93,430.95
12-Jan-93,431.04
13-Jan-93,433.03
14-Jan-93,435.94
15-Jan-93,437.15
18-Jan-93,436.84
19-Jan-93,435.13
20-Jan-93,433.37
21-Jan-93,435.49
22-Jan-93,436.11
25-Jan-93,440.01
26-Jan-93,439.95
27-Jan-93,438.10
28-Jan-93,438.66
29-Jan-93,438.78
01-Feb-93,442.52
02-Feb-93,442.55
03-Feb-93,447.20
04-Feb-93,449.56
05-Feb-93,448.93
08-Feb-93,447.85
09-Feb-93,445.33
10-Feb-93,446.23
11-Feb-93,447.66
12-Feb-93,444.58
16-Feb-93,433.91
17-Feb-93,433.30
18-Feb-93,431.90
19-Feb-93,434.22
22-Feb-93,435.24
23-Feb-93,434.80
24-Feb-93,440.87
25-Feb-93,442.34
26-Feb-93,443.38
01-Mar-93,442.01
02-Mar-93,447.90
03-Mar-93,449.26
04-Mar-93,447.34
05-Mar-93,446.11
08-Mar-93,454.71
09-Mar-93,454.40
10-Mar-93,456.34
11-Mar-93,453.72
12-Mar-93,449.83
15-Mar-93,451.43
16-Mar-93,451.37
17-Mar-93,448.31
18-Mar-93,451.89
19-Mar-93,450.18
22-Mar-93,448.88
23-Mar-93,448.76
24-Mar-93,448.07
25-Mar-93,450.88
26-Mar-93,447.78
29-Mar-93,450.69
30-Mar-93,451.97
31-Mar-93,451.67
01-Apr-93,450.30
02-Apr-93,441.39
05-Apr-93,442.29
06-Apr-93,441.16
07-Apr-93,442.73
08-Apr-93,441.84
12-Apr-93,448.37
13-Apr-93,449.22
14-Apr-93,448.66
15-Apr-93,448.40
16-Apr-93,448.94
19-Apr-93,447.46
20-Apr-93,445.10
21-Apr-93,443.63
22-Apr-93,439.46
23-Apr-93,437.03
26-Apr-93,433.54
27-Apr-93,438.01
28-Apr-93,438.02
29-Apr-93,438.89
30-Apr-93,440.19
03-May-93,442.46
04-May-93,444.05
05-May-93,444.52
06-May-93,443.26
07-May-93,442.31
10-May-93,442.80
11-May-93,444.36
12-May-93,444.80
13-May-93,439.23
14-May-93,439.56
17-May-93,440.37
18-May-93,440.32
19-May-93,447.57
20-May-93,450.59
21-May-93,445.84
24-May-93,448.00
25-May-93,448.85
26-May-93,453.44
27-May-93,452.41
28-May-93,450.19
01-Jun-93,453.83
02-Jun-93,453.85
03-Jun-93,452.50
04-Jun-93,450.06
07-Jun-93,447.69
08-Jun-93,444.71
09-Jun-93,445.78
10-Jun-93,445.38
11-Jun-93,447.26
14-Jun-93,447.71
15-Jun-93,446.27
16-Jun-93,447.43
17-Jun-93,448.54
18-Jun-93,443.68
21-Jun-93,446.22
22-Jun-93,445.93
23-Jun-93,443.19
24-Jun-93,446.62
25-Jun-93,447.60
28-Jun-93,451.85
29-Jun-93,450.68
30-Jun-93,450.53
01-Jul-93,449.02
02-Jul-93,445.84
06-Jul-93,441.43
07-Jul-93,442.83
08-Jul-93,448.64
09-Jul-93,448.11
12-Jul-93,448.98
13-Jul-93,448.09
14-Jul-93,450.08
15-Jul-93,449.22
16-Jul-93,445.75
19-Jul-93,446.03
20-Jul-93,447.31
21-Jul-93,447.18
22-Jul-93,444.51
23-Jul-93,447.10
26-Jul-93,449.09
27-Jul-93,448.24
28-Jul-93,447.19
29-Jul-93,450.24
30-Jul-93,448.13
02-Aug-93,450.15
03-Aug-93,449.27
04-Aug-93,448.54
05-Aug-93,448.13
06-Aug-93,448.68
09-Aug-93,450.72
10-Aug-93,449.45
11-Aug-93,450.46
12-Aug-93,448.96
13-Aug-93,450.14
16-Aug-93,452.38
17-Aug-93,453.13
18-Aug-93,456.04
19-Aug-93,456.43
20-Aug-93,456.16
23-Aug-93,455.23
24-Aug-93,459.77
25-Aug-93,460.13
26-Aug-93,461.04
27-Aug-93,460.54
30-Aug-93,461.90
31-Aug-93,463.56
01-Sep-93,463.15
02-Sep-93,461.30
03-Sep-93,461.34
07-Sep-93,458.52
08-Sep-93,456.65
09-Sep-93,457.50
10-Sep-93,461.72
13-Sep-93,462.06
14-Sep-93,459.90
15-Sep-93,461.60
16-Sep-93,459.43
17-Sep-93,458.83
20-Sep-93,455.05
21-Sep-93,452.95
22-Sep-93,456.20
23-Sep-93,457.74
24-Sep-93,457.63
27-Sep-93,461.80
28-Sep-93,461.53
29-Sep-93,460.11
30-Sep-93,458.93
01-Oct-93,461.28
04-Oct-93,461.34
05-Oct-93,461.20
06-Oct-93,460.74
07-Oct-93,459.18
08-Oct-93,460.31
11-Oct-93,460.88
12-Oct-93,461.12
13-Oct-93,461.49
14-Oct-93,466.83
15-Oct-93,469.50
18-Oct-93,468.45
19-Oct-93,466.21
20-Oct-93,466.07
21-Oct-93,465.36
22-Oct-93,463.27
25-Oct-93,464.20
26-Oct-93,464.30
27-Oct-93,464.61
28-Oct-93,467.73
29-Oct-93,467.83
01-Nov-93,469.10
02-Nov-93,468.44
03-Nov-93,463.02
04-Nov-93,457.49
05-Nov-93,459.57
08-Nov-93,460.21
09-Nov-93,460.33
10-Nov-93,463.72
11-Nov-93,462.64
12-Nov-93,465.39
15-Nov-93,463.75
16-Nov-93,466.74
17-Nov-93,464.81
18-Nov-93,463.62
19-Nov-93,462.60
22-Nov-93,459.13
23-Nov-93,461.03
24-Nov-93,462.36
26-Nov-93,463.06
29-Nov-93,461.90
30-Nov-93,461.79
01-Dec-93,461.89
02-Dec-93,463.11
03-Dec-93,464.89
06-Dec-93,466.43
07-Dec-93,466.76
08-Dec-93,466.29
09-Dec-93,464.18
10-Dec-93,463.93
13-Dec-93,465.70
14-Dec-93,463.06
15-Dec-93,461.84
16-Dec-93,463.34
17-Dec-93,466.38
20-Dec-93,465.85
21-Dec-93,465.30
22-Dec-93,467.32
23-Dec-93,467.38
27-Dec-93,470.54
28-Dec-93,470.94
29-Dec-93,470.58
30-Dec-93,468.64
31-Dec-93,466.45
03-Jan-94,465.44
04-Jan-94,466.89
05-Jan-94,467.55
06-Jan-94,467.12
07-Jan-94,469.90
10-Jan-94,475.27
11-Jan-94,474.13
12-Jan-94,474.17
13-Jan-94,472.47
14-Jan-94,474.91
17-Jan-94,473.25
18-Jan-94,474.25
19-Jan-94,474.30
20-Jan-94,474.98
21-Jan-94,474.72
24-Jan-94,471.97
25-Jan-94,470.92
26-Jan-94,473.20
27-Jan-94,477.05
28-Jan-94,478.70
31-Jan-94,481.61
01-Feb-94,479.62
02-Feb-94,482.00
03-Feb-94,480.71
04-Feb-94,469.81
07-Feb-94,471.76
08-Feb-94,471.05
09-Feb-94,472.77
10-Feb-94,468.93
11-Feb-94,470.18
14-Feb-94,470.23
15-Feb-94,472.52
16-Feb-94,472.79
17-Feb-94,470.34
18-Feb-94,467.69
22-Feb-94,471.46
23-Feb-94,470.69
24-Feb-94,464.26
25-Feb-94,466.07
28-Feb-94,467.14
01-Mar-94,464.44
02-Mar-94,464.81
03-Mar-94,463.01
04-Mar-94,464.74
07-Mar-94,466.91
08-Mar-94,465.88
09-Mar-94,467.06
10-Mar-94,463.90
11-Mar-94,466.44
14-Mar-94,467.39
15-Mar-94,467.01
16-Mar-94,469.42
17-Mar-94,470.90
18-Mar-94,471.06
21-Mar-94,468.54
22-Mar-94,468.80
23-Mar-94,468.54
24-Mar-94,464.35
25-Mar-94,460.58
28-Mar-94,460.00
29-Mar-94,452.48
30-Mar-94,445.55
31-Mar-94,445.77
04-Apr-94,438.92
05-Apr-94,448.29
06-Apr-94,448.05
07-Apr-94,450.88
08-Apr-94,447.10
11-Apr-94,449.87
12-Apr-94,447.57
13-Apr-94,446.26
14-Apr-94,446.38
15-Apr-94,446.18
18-Apr-94,442.46
19-Apr-94,442.54
20-Apr-94,441.96
21-Apr-94,448.73
22-Apr-94,447.63
25-Apr-94,452.71
26-Apr-94,451.87
28-Apr-94,449.10
29-Apr-94,450.91
02-May-94,453.02
03-May-94,453.03
04-May-94,451.72
05-May-94,451.38
06-May-94,447.82
09-May-94,442.32
10-May-94,446.01
11-May-94,441.49
12-May-94,443.75
13-May-94,444.14
16-May-94,444.49
17-May-94,449.37
18-May-94,453.69
19-May-94,456.48
20-May-94,454.92
23-May-94,453.20
24-May-94,454.81
25-May-94,456.34
26-May-94,457.06
27-May-94,457.33
31-May-94,456.51
01-Jun-94,457.63
02-Jun-94,457.65
03-Jun-94,460.13
06-Jun-94,458.88
07-Jun-94,458.21
08-Jun-94,457.06
09-Jun-94,457.86
10-Jun-94,458.67
13-Jun-94,459.10
14-Jun-94,462.37
15-Jun-94,460.61
16-Jun-94,461.93
17-Jun-94,458.45
20-Jun-94,455.48
21-Jun-94,451.34
22-Jun-94,453.09
23-Jun-94,449.63
24-Jun-94,442.80
27-Jun-94,447.31
28-Jun-94,446.07
29-Jun-94,447.63
30-Jun-94,444.27
01-Jul-94,446.20
05-Jul-94,446.37
06-Jul-94,446.13
07-Jul-94,448.38
08-Jul-94,449.55
11-Jul-94,448.06
12-Jul-94,447.95
13-Jul-94,448.73
14-Jul-94,453.41
15-Jul-94,454.16
18-Jul-94,455.22
19-Jul-94,453.86
20-Jul-94,451.60
21-Jul-94,452.61
22-Jul-94,453.11
25-Jul-94,454.25
26-Jul-94,453.36
27-Jul-94,452.57
28-Jul-94,454.24
29-Jul-94,458.26
01-Aug-94,461.01
02-Aug-94,460.56
03-Aug-94,461.46
04-Aug-94,458.40
05-Aug-94,457.09
08-Aug-94,457.89
09-Aug-94,457.92
10-Aug-94,460.30
11-Aug-94,458.88
12-Aug-94,461.95
15-Aug-94,461.23
16-Aug-94,465.01
17-Aug-94,465.17
18-Aug-94,463.17
19-Aug-94,463.68
22-Aug-94,462.31
23-Aug-94,464.51
24-Aug-94,469.03
25-Aug-94,468.08
26-Aug-94,473.80
29-Aug-94,474.59
30-Aug-94,476.07
31-Aug-94,475.50
01-Sep-94,473.17
02-Sep-94,470.99
06-Sep-94,471.86
07-Sep-94,470.99
08-Sep-94,473.14
09-Sep-94,468.18
12-Sep-94,466.21
13-Sep-94,467.52
14-Sep-94,468.80
15-Sep-94,474.81
16-Sep-94,471.19
19-Sep-94,470.85
20-Sep-94,463.36
21-Sep-94,461.46
22-Sep-94,461.27
23-Sep-94,459.67
26-Sep-94,460.82
27-Sep-94,462.05
28-Sep-94,464.81
29-Sep-94,462.24
30-Sep-94,462.71
03-Oct-94,461.74
04-Oct-94,454.59
05-Oct-94,453.52
06-Oct-94,452.36
07-Oct-94,455.10
10-Oct-94,459.04
11-Oct-94,465.79
12-Oct-94,465.47
13-Oct-94,467.79
14-Oct-94,469.10
17-Oct-94,468.96
18-Oct-94,467.66
19-Oct-94,470.28
20-Oct-94,466.85
21-Oct-94,464.89
24-Oct-94,460.83
25-Oct-94,461.52
26-Oct-94,462.61
27-Oct-94,465.85
28-Oct-94,473.77
31-Oct-94,472.35
01-Nov-94,468.42
02-Nov-94,466.51
03-Nov-94,467.91
04-Nov-94,462.28
07-Nov-94,463.06
08-Nov-94,465.65
09-Nov-94,465.42
10-Nov-94,464.35
11-Nov-94,462.35
14-Nov-94,466.04
15-Nov-94,465.03
16-Nov-94,465.62
17-Nov-94,463.57
18-Nov-94,461.47
21-Nov-94,458.29
22-Nov-94,450.08
23-Nov-94,449.93
25-Nov-94,452.29
28-Nov-94,454.16
29-Nov-94,455.17
30-Nov-94,453.69
01-Dec-94,448.92
02-Dec-94,453.30
05-Dec-94,453.33
06-Dec-94,453.11
07-Dec-94,451.23
08-Dec-94,445.45
09-Dec-94,446.97
12-Dec-94,449.47
13-Dec-94,450.15
14-Dec-94,454.97
15-Dec-94,455.35
16-Dec-94,458.80
19-Dec-94,457.91
20-Dec-94,457.10
21-Dec-94,459.61
22-Dec-94,459.68
23-Dec-94,459.83
27-Dec-94,462.47
28-Dec-94,460.86
29-Dec-94,461.17
30-Dec-94,459.27
03-Jan-95,459.11
04-Jan-95,460.71
05-Jan-95,460.34
06-Jan-95,460.68
09-Jan-95,460.83
10-Jan-95,461.68
11-Jan-95,461.67
12-Jan-95,461.64
13-Jan-95,465.97
16-Jan-95,469.38
17-Jan-95,470.05
18-Jan-95,469.71
19-Jan-95,466.95
20-Jan-95,464.78
23-Jan-95,465.82
24-Jan-95,465.86
25-Jan-95,467.44
26-Jan-95,468.32
27-Jan-95,470.39
30-Jan-95,468.51
31-Jan-95,470.42
01-Feb-95,470.40
02-Feb-95,472.79
03-Feb-95,478.65
06-Feb-95,481.14
07-Feb-95,480.81
08-Feb-95,481.19
09-Feb-95,480.19
10-Feb-95,481.46
13-Feb-95,481.65
14-Feb-95,482.55
15-Feb-95,484.54
16-Feb-95,485.22
17-Feb-95,481.97
21-Feb-95,482.72
22-Feb-95,485.07
23-Feb-95,486.91
24-Feb-95,488.26
27-Feb-95,483.81
28-Feb-95,487.39
01-Mar-95,485.65
02-Mar-95,485.13
03-Mar-95,485.42
06-Mar-95,485.63
07-Mar-95,482.12
08-Mar-95,483.14
09-Mar-95,483.16
10-Mar-95,489.57
13-Mar-95,490.05
14-Mar-95,492.89
15-Mar-95,491.88
16-Mar-95,495.41
17-Mar-95,495.52
20-Mar-95,496.14
21-Mar-95,495.07
22-Mar-95,495.67
23-Mar-95,495.95
24-Mar-95,500.97
27-Mar-95,503.20
28-Mar-95,503.90
29-Mar-95,503.12
30-Mar-95,502.22
31-Mar-95,500.71
03-Apr-95,501.85
04-Apr-95,505.24
05-Apr-95,505.57
06-Apr-95,506.08
07-Apr-95,506.42
10-Apr-95,507.01
11-Apr-95,505.53
12-Apr-95,507.17
13-Apr-95,509.23
17-Apr-95,506.13
18-Apr-95,505.37
19-Apr-95,504.92
20-Apr-95,505.29
21-Apr-95,508.49
24-Apr-95,512.89
25-Apr-95,512.15
26-Apr-95,512.66
27-Apr-95,513.55
28-Apr-95,514.71
01-May-95,514.26
02-May-95,514.86
03-May-95,520.48
04-May-95,520.54
05-May-95,520.12
08-May-95,523.96
